LAYER,GM_TYPE,PHH_ID,Type,Pop2016,TDwell2016,URDwell206,DBUID_Idid,HEXUID_IdU,Pruid_Prid,Latitude,Longitude,ONS_ID,ONS_Name,ONS_Region,status,walkscore,description,updated,snapped_lat,snapped_lon,bike.score,bike.description
3,Unknown Point Feature,1424499,3,0.131578947368421,0.0263157894736842,0.0263157894736842,35061391023,ON45310757,35,45.326101,-75.757044,3051,GREENBELT (WEST),OTTAWA,1,17,Car-Dependent,2022-08-13 07:54:13.266274,45.3255,-75.7575,58,Bikeable
3,Unknown Point Feature,1423967,3,4.96666666666667,1.96666666666667,1.8,35061386065,ON45270759,35,45.279275,-75.836165,3051,GREENBELT (WEST),OTTAWA,1,8,Car-Dependent,2023-02-01 02:45:09.090289,45.279,-75.8355,37,Somewhat Bikeable
3,Unknown Point Feature,1430585,3,0,0.125,0.125,35061486002,ON45310757,35,45.300155,-75.731866,3051,GREENBELT (WEST),OTTAWA,1,46,Car-Dependent,2023-02-09 14:54:37.008441,45.3,-75.732,75,Very Bikeable
4,Unknown Point Feature,1424199,4,0.15625,0.0625,0.0625,35061386102,ON45340759,35,45.343325,-75.884926,3051,GREENBELT (WEST),OTTAWA,1,1,Car-Dependent,2023-02-01 02:44:31.656958,45.3435,-75.885,44,Somewhat Bikeable
4,Unknown Point Feature,1430578,4,3,1,1,35061486001,ON45310757,35,45.317893,-75.700838,3051,GREENBELT (WEST),OTTAWA,1,12,Car-Dependent,2023-02-09 14:22:41.394007,45.318,-75.7005,33,Somewhat Bikeable
3,Unknown Point Feature,1424471,3,0.131578947368421,0.0263157894736842,0.0263157894736842,35061391023,ON45290758,35,45.295713,-75.761346,3051,GREENBELT (WEST),OTTAWA,1,16,Car-Dependent,2019-11-19 00:42:58.194527,45.2955,-75.762,50,Bikeable
4,Unknown Point Feature,1423995,4,0.263157894736842,0.0526315789473684,0.0526315789473684,35061386086,ON45270759,35,45.290738,-75.836138,3051,GREENBELT (WEST),OTTAWA,1,3,Car-Dependent,2023-02-01 02:46:32.762852,45.291,-75.8355,38,Somewhat Bikeable
4,Unknown Point Feature,1423960,4,4.96666666666667,1.96666666666667,1.8,35061386065,ON45290758,35,45.290829,-75.815353,3051,GREENBELT (WEST),OTTAWA,1,0,Car-Dependent,2019-11-19 00:11:57.877311,45.291,-75.816,25,Somewhat Bikeable
4,Unknown Point Feature,1424483,4,0.131578947368421,0.0263157894736842,0.0263157894736842,35061391023,ON45310757,35,45.292661,-75.746476,3051,GREENBELT (WEST),OTTAWA,1,42,Car-Dependent,2023-02-09 14:44:32.785989,45.2925,-75.747,71,Very Bikeable
4,Unknown Point Feature,1423961,4,4.96666666666667,1.96666666666667,1.8,35061386065,ON45290758,35,45.29473,-75.817423,3051,GREENBELT (WEST),OTTAWA,1,0,Car-Dependent,2019-11-19 00:11:02.226719,45.294,-75.8175,25,Somewhat Bikeable
4,Unknown Point Feature,1425410,4,17.3142857142857,4.94285714285714,4.91428571428571,35061426004,ON45310757,35,45.303404,-75.706473,3051,GREENBELT (WEST),OTTAWA,1,6,Car-Dependent,2023-02-09 14:36:20.426393,45.303,-75.7065,37,Somewhat Bikeable
4,Unknown Point Feature,1424141,4,0.442307692307692,0.230769230769231,0.230769230769231,35061386100,ON45310759,35,45.332034,-75.860076,3051,GREENBELT (WEST),OTTAWA,1,10,Car-Dependent,2019-11-19 00:10:34.982807,45.3315,-75.8595,35,Somewhat Bikeable
3,Unknown Point Feature,1425394,3,17.3142857142857,4.94285714285714,4.91428571428571,35061426004,ON45270757,35,45.289575,-75.725907,3051,GREENBELT (WEST),OTTAWA,1,62,Somewhat Walkable,2023-02-09 14:29:04.018517,45.2895,-75.726,73,Very Bikeable
4,Unknown Point Feature,1424090,4,0,0.03125,0.03125,35061386092,ON45310759,35,45.331722,-75.838959,3051,GREENBELT (WEST),OTTAWA,1,20,Car-Dependent,2022-07-27 10:11:29.720150,45.3315,-75.8385,40,Somewhat Bikeable
3,Unknown Point Feature,1424103,3,0.238095238095238,0.0952380952380952,0.0952380952380952,35061386096,ON45310759,35,45.305966,-75.877717,3051,GREENBELT (WEST),OTTAWA,1,39,Car-Dependent,2023-02-01 02:37:29.528053,45.306,-75.8775,59,Bikeable
3,Unknown Point Feature,1424009,3,0.511111111111111,0.0222222222222222,0.0222222222222222,35061386090,ON45310759,35,45.33481,-75.840174,3051,GREENBELT (WEST),OTTAWA,1,4,Car-Dependent,2022-10-15 23:59:19.438670,45.3345,-75.84,40,Somewhat Bikeable
4,Unknown Point Feature,1425386,4,17.3142857142857,4.94285714285714,4.91428571428571,35061426004,ON45310757,35,45.306041,-75.707944,3051,GREENBELT (WEST),OTTAWA,1,4,Car-Dependent,2023-02-09 14:29:08.567005,45.306,-75.708,32,Somewhat Bikeable
4,Unknown Point Feature,1424212,4,0.15625,0.0625,0.0625,35061386102,ON45360759,35,45.351499,-75.878109,3051,GREENBELT (WEST),OTTAWA,1,0,Car-Dependent,2019-11-19 00:11:46.840449,45.351,-75.8775,40,Somewhat Bikeable
4,Unknown Point Feature,1424160,4,0.442307692307692,0.230769230769231,0.230769230769231,35061386100,ON45360759,35,45.346471,-75.844269,3051,GREENBELT (WEST),OTTAWA,1,5,Car-Dependent,2019-11-19 00:11:22.598558,45.3465,-75.8445,55,Bikeable
3,Unknown Point Feature,1424470,3,0.131578947368421,0.0263157894736842,0.0263157894736842,35061391023,ON45290758,35,45.314869,-75.772377,3051,GREENBELT (WEST),OTTAWA,1,17,Car-Dependent,2019-11-19 00:42:42.766259,45.315,-75.7725,49,Somewhat Bikeable
4,Unknown Point Feature,1430609,4,5.2,1.86666666666667,1.8,35061486004,ON45310757,35,45.305484,-75.706722,3051,GREENBELT (WEST),OTTAWA,1,4,Car-Dependent,2023-02-09 14:42:50.400599,45.306,-75.7065,31,Somewhat Bikeable
3,Unknown Point Feature,1424150,3,0.442307692307692,0.230769230769231,0.230769230769231,35061386100,ON45360759,35,45.346442,-75.873059,3051,GREENBELT (WEST),OTTAWA,1,0,Car-Dependent,2019-11-19 00:09:25.499524,45.3465,-75.873,45,Somewhat Bikeable
4,Unknown Point Feature,1424011,4,0.511111111111111,0.0222222222222222,0.0222222222222222,35061386090,ON45340758,35,45.331938,-75.814892,3051,GREENBELT (WEST),OTTAWA,1,30,Car-Dependent,2023-02-01 02:43:45.695436,45.3315,-75.8145,73,Very Bikeable
4,Unknown Point Feature,1423962,4,4.96666666666667,1.96666666666667,1.8,35061386065,ON45290758,35,45.298604,-75.819592,3051,GREENBELT (WEST),OTTAWA,1,1,Car-Dependent,2019-11-19 00:16:49.709955,45.2985,-75.819,26,Somewhat Bikeable
3,Unknown Point Feature,1423892,3,1.66666666666667,0.333333333333333,0.333333333333333,35061386016,ON45340759,35,45.338875,-75.89495,3051,GREENBELT (WEST),OTTAWA,1,3,Car-Dependent,2022-11-05 23:58:58.415045,45.339,-75.8955,48,Somewhat Bikeable
4,Unknown Point Feature,1430586,4,0,0.125,0.125,35061486002,ON45310757,35,45.314903,-75.712967,3051,GREENBELT (WEST),OTTAWA,1,11,Car-Dependent,2023-02-09 14:44:32.378398,45.315,-75.7125,35,Somewhat Bikeable
4,Unknown Point Feature,1424211,4,0.15625,0.0625,0.0625,35061386102,ON45340759,35,45.350503,-75.883602,3051,GREENBELT (WEST),OTTAWA,1,0,Car-Dependent,2019-11-19 00:15:05.539720,45.351,-75.8835,28,Somewhat Bikeable
4,Unknown Point Feature,1424138,4,0.442307692307692,0.230769230769231,0.230769230769231,35061386100,ON45310759,35,45.338191,-75.845121,3051,GREENBELT (WEST),OTTAWA,1,2,Car-Dependent,2019-11-19 00:06:13.660981,45.3375,-75.8445,47,Somewhat Bikeable
4,Unknown Point Feature,1424168,4,0.442307692307692,0.230769230769231,0.230769230769231,35061386100,ON45360759,35,45.347977,-75.845186,3051,GREENBELT (WEST),OTTAWA,1,16,Car-Dependent,2022-08-29 17:47:37.523408,45.348,-75.8445,56,Bikeable
4,Unknown Point Feature,1424166,4,0.442307692307692,0.230769230769231,0.230769230769231,35061386100,ON45360759,35,45.344271,-75.84279,3051,GREENBELT (WEST),OTTAWA,1,4,Car-Dependent,2019-11-19 00:19:03.115635,45.345,-75.843,55,Bikeable
3,Unknown Point Feature,1430620,3,6.45454545454545,2.90909090909091,2.72727272727273,35061486005,ON45310757,35,45.311752,-75.701747,3051,GREENBELT (WEST),OTTAWA,1,4,Car-Dependent,2023-02-09 14:21:26.097589,45.312,-75.702,28,Somewhat Bikeable
3,Unknown Point Feature,1398298,3,17.875,6.72916666666667,6.6875,35060623017,ON45340758,35,45.318995,-75.803609,3051,GREENBELT (WEST),OTTAWA,1,6,Car-Dependent,2019-11-19 00:43:18.673240,45.3195,-75.804,38,Somewhat Bikeable
4,Unknown Point Feature,1424152,4,0.442307692307692,0.230769230769231,0.230769230769231,35061386100,ON45360759,35,45.344254,-75.842925,3051,GREENBELT (WEST),OTTAWA,1,4,Car-Dependent,2019-11-19 00:19:03.115635,45.345,-75.843,55,Bikeable
3,Unknown Point Feature,1423988,3,0.263157894736842,0.0526315789473684,0.0526315789473684,35061386086,ON45310759,35,45.308767,-75.864895,3051,GREENBELT (WEST),OTTAWA,1,11,Car-Dependent,2023-02-01 02:39:46.325587,45.309,-75.8655,30,Somewhat Bikeable
3,Unknown Point Feature,1424474,3,0.131578947368421,0.0263157894736842,0.0263157894736842,35061391023,ON45290758,35,45.291944,-75.759092,3051,GREENBELT (WEST),OTTAWA,1,32,Car-Dependent,2019-11-19 00:41:28.670734,45.2925,-75.759,62,Bikeable
4,Unknown Point Feature,1423993,4,0.263157894736842,0.0526315789473684,0.0526315789473684,35061386086,ON45270759,35,45.286473,-75.837504,3051,GREENBELT (WEST),OTTAWA,1,13,Car-Dependent,2022-08-11 11:43:14.217871,45.2865,-75.837,43,Somewhat Bikeable
3,Unknown Point Feature,1423987,3,0.263157894736842,0.0526315789473684,0.0526315789473684,35061386086,ON45310759,35,45.306667,-75.869966,3051,GREENBELT (WEST),OTTAWA,1,25,Car-Dependent,2019-11-19 00:07:18.468715,45.306,-75.87,38,Somewhat Bikeable
3,Unknown Point Feature,1424128,3,10.1538461538462,4.84615384615385,4.61538461538462,35061386098,ON45310759,35,45.301623,-75.832261,3051,GREENBELT (WEST),OTTAWA,1,1,Car-Dependent,2022-11-04 09:07:24.231736,45.3015,-75.8325,37,Somewhat Bikeable
4,Unknown Point Feature,1424174,4,0.442307692307692,0.230769230769231,0.230769230769231,35061386100,ON45340759,35,45.334398,-75.894234,3051,GREENBELT (WEST),OTTAWA,1,14,Car-Dependent,2022-02-04 11:10:52.744264,45.3345,-75.894,65,Bikeable
4,Unknown Point Feature,1424200,4,0.15625,0.0625,0.0625,35061386102,ON45360759,35,45.347193,-75.87588,3051,GREENBELT (WEST),OTTAWA,1,7,Car-Dependent,2019-11-19 00:07:33.189280,45.3465,-75.876,47,Somewhat Bikeable
3,Unknown Point Feature,1430595,3,5,1.75,1.75,35061486003,ON45310757,35,45.306136,-75.707593,3051,GREENBELT (WEST),OTTAWA,1,4,Car-Dependent,2023-02-09 14:29:08.567005,45.306,-75.708,32,Somewhat Bikeable
4,Unknown Point Feature,1424059,4,0,0.03125,0.03125,35061386092,ON45310759,35,45.334726,-75.840533,3051,GREENBELT (WEST),OTTAWA,1,4,Car-Dependent,2022-10-15 23:59:19.438670,45.3345,-75.84,40,Somewhat Bikeable
4,Unknown Point Feature,1423894,4,1.66666666666667,0.333333333333333,0.333333333333333,35061386016,ON45340759,35,45.338581,-75.896771,3051,GREENBELT (WEST),OTTAWA,1,18,Car-Dependent,2023-02-01 02:45:54.601651,45.339,-75.897,53,Bikeable
3,Unknown Point Feature,1430582,3,3,1,1,35061486001,ON45310757,35,45.312963,-75.711475,3051,GREENBELT (WEST),OTTAWA,1,5,Car-Dependent,2023-02-09 14:53:44.756415,45.3135,-75.711,32,Somewhat Bikeable
3,Unknown Point Feature,1424111,3,0.238095238095238,0.0952380952380952,0.0952380952380952,35061386096,ON45310759,35,45.313838,-75.8821,3051,GREENBELT (WEST),OTTAWA,1,8,Car-Dependent,2023-01-07 04:50:07.747211,45.3135,-75.882,46,Somewhat Bikeable
4,Unknown Point Feature,1406461,4,7.51851851851852,3.62962962962963,3.18518518518519,35060871020,ON45340757,35,45.355515,-75.646929,3105,SOUTH KEYS,OTTAWA,1,78,Very Walkable,2023-02-09 14:45:40.798861,45.3555,-75.6465,87,Very Bikeable
3,Unknown Point Feature,1406478,3,7.51851851851852,3.62962962962963,3.18518518518519,35060871020,ON45340757,35,45.354331,-75.649013,3105,SOUTH KEYS,OTTAWA,1,78,Very Walkable,2023-02-09 14:39:57.428066,45.354,-75.6495,87,Very Bikeable
4,Unknown Point Feature,1406497,4,54.2857142857143,29.1428571428571,27.5714285714286,35060872027,ON45340757,35,45.358686,-75.652714,3105,SOUTH KEYS,OTTAWA,1,72,Very Walkable,2023-02-09 14:29:53.680251,45.3585,-75.6525,85,Very Bikeable
4,Unknown Point Feature,1406435,4,0.25,0.375,0.075,35060871019,ON45340757,35,45.352361,-75.650985,3105,SOUTH KEYS,OTTAWA,1,76,Very Walkable,2023-02-09 14:23:39.746757,45.3525,-75.651,88,Very Bikeable
4,Unknown Point Feature,1406328,4,14.5,6.5,6.5,35060869001,ON45340757,35,45.361509,-75.652482,3105,SOUTH KEYS,OTTAWA,1,56,Somewhat Walkable,2023-02-09 14:40:23.602104,45.3615,-75.6525,82,Very Bikeable
4,Unknown Point Feature,1406453,4,7.51851851851852,3.62962962962963,3.18518518518519,35060871020,ON45340757,35,45.356128,-75.65007,3105,SOUTH KEYS,OTTAWA,1,72,Very Walkable,2023-02-09 14:48:43.516460,45.3555,-75.6495,87,Very Bikeable
4,Unknown Point Feature,1406331,4,38.3333333333333,14.3333333333333,13.6666666666667,35060869002,ON45340757,35,45.358469,-75.649468,3105,SOUTH KEYS,OTTAWA,1,66,Somewhat Walkable,2023-02-09 14:28:59.421527,45.3585,-75.6495,87,Very Bikeable
4,Unknown Point Feature,1406359,4,7.5,4,4,35060870003,ON45340757,35,45.357143,-75.646697,3105,SOUTH KEYS,OTTAWA,1,69,Somewhat Walkable,2023-02-09 14:17:50.323255,45.357,-75.6465,87,Very Bikeable
3,Unknown Point Feature,1406337,3,27.5,10,9.66666666666667,35060869003,ON45340757,35,45.358876,-75.652447,3105,SOUTH KEYS,OTTAWA,1,72,Very Walkable,2023-02-09 14:29:53.680251,45.3585,-75.6525,85,Very Bikeable
4,Unknown Point Feature,1406304,4,16.6666666666667,6.83333333333333,6.66666666666667,35060868002,ON45340757,35,45.362012,-75.652564,3105,SOUTH KEYS,OTTAWA,1,56,Somewhat Walkable,2023-02-09 14:40:23.602104,45.3615,-75.6525,82,Very Bikeable
4,Unknown Point Feature,1406502,4,54.2857142857143,29.1428571428571,27.5714285714286,35060872027,ON45340757,35,45.360378,-75.656548,3105,SOUTH KEYS,OTTAWA,1,66,Somewhat Walkable,2023-02-09 14:40:38.762909,45.36,-75.657,86,Very Bikeable
3,Unknown Point Feature,1406419,3,0.25,0.375,0.075,35060871019,ON45340757,35,45.354587,-75.652028,3105,SOUTH KEYS,OTTAWA,1,77,Very Walkable,2023-02-09 14:35:05.460505,45.354,-75.6525,88,Very Bikeable
4,Unknown Point Feature,1406309,4,16.25,6.5,6.25,35060868003,ON45340757,35,45.362507,-75.65007,3105,SOUTH KEYS,OTTAWA,1,49,Car-Dependent,2023-02-09 14:18:36.889356,45.363,-75.6495,81,Very Bikeable
4,Unknown Point Feature,1406338,4,27.5,10,9.66666666666667,35060869003,ON45340757,35,45.358925,-75.651564,3105,SOUTH KEYS,OTTAWA,1,70,Somewhat Walkable,2023-02-09 14:31:43.117315,45.3585,-75.651,87,Very Bikeable
4,Unknown Point Feature,1406308,4,16.25,6.5,6.25,35060868003,ON45360756,35,45.362981,-75.648277,3105,SOUTH KEYS,OTTAWA,1,54,Somewhat Walkable,2023-02-09 14:51:22.446055,45.363,-75.648,81,Very Bikeable
3,Unknown Point Feature,1406464,3,7.51851851851852,3.62962962962963,3.18518518518519,35060871020,ON45340757,35,45.355537,-75.65061,3105,SOUTH KEYS,OTTAWA,1,78,Very Walkable,2023-02-09 14:53:55.308001,45.3555,-75.651,88,Very Bikeable
3,Unknown Point Feature,1406303,3,16.6666666666667,6.83333333333333,6.66666666666667,35060868002,ON45340757,35,45.361412,-75.651027,3105,SOUTH KEYS,OTTAWA,1,54,Somewhat Walkable,2023-02-09 14:40:45.671073,45.3615,-75.651,83,Very Bikeable
3,Unknown Point Feature,1406343,3,20.3333333333333,8.16666666666667,7.83333333333333,35060870001,ON45340757,35,45.358263,-75.647749,3105,SOUTH KEYS,OTTAWA,1,68,Somewhat Walkable,2023-02-09 14:22:56.935921,45.3585,-75.648,87,Very Bikeable
3,Unknown Point Feature,1406509,3,54.2857142857143,29.1428571428571,27.5714285714286,35060872027,ON45340757,35,45.35665,-75.652517,3105,SOUTH KEYS,OTTAWA,1,76,Very Walkable,2023-02-09 14:29:14.269944,45.357,-75.6525,88,Very Bikeable
3,Unknown Point Feature,1406342,3,20.3333333333333,8.16666666666667,7.83333333333333,35060870001,ON45340757,35,45.35866,-75.649205,3105,SOUTH KEYS,OTTAWA,1,66,Somewhat Walkable,2023-02-09 14:28:59.421527,45.3585,-75.6495,87,Very Bikeable
4,Unknown Point Feature,1406493,4,54.2857142857143,29.1428571428571,27.5714285714286,35060872027,ON45340757,35,45.360809,-75.655512,3105,SOUTH KEYS,OTTAWA,1,60,Somewhat Walkable,2023-02-09 14:16:10.008741,45.3615,-75.6555,85,Very Bikeable
3,Unknown Point Feature,1406321,3,17.625,7.625,7.375,35060868005,ON45360756,35,45.361378,-75.648544,3105,SOUTH KEYS,OTTAWA,1,57,Somewhat Walkable,2023-02-09 14:39:45.496308,45.3615,-75.648,83,Very Bikeable
3,Unknown Point Feature,1406350,3,20.75,5,4.625,35060870002,ON45340757,35,45.356761,-75.647942,3105,SOUTH KEYS,OTTAWA,1,71,Very Walkable,2023-02-09 14:33:40.950153,45.357,-75.648,87,Very Bikeable
3,Unknown Point Feature,1406471,3,7.51851851851852,3.62962962962963,3.18518518518519,35060871020,ON45340757,35,45.355004,-75.649799,3105,SOUTH KEYS,OTTAWA,1,72,Very Walkable,2023-02-09 14:48:43.516460,45.3555,-75.6495,87,Very Bikeable
3,Unknown Point Feature,1406444,3,0.25,0.375,0.075,35060871019,ON45340757,35,45.352290000000004,-75.649719,3105,SOUTH KEYS,OTTAWA,1,78,Very Walkable,2023-02-09 14:38:07.062498,45.3525,-75.6495,87,Very Bikeable
4,Unknown Point Feature,1406441,4,0.25,0.375,0.075,35060871019,ON45340757,35,45.354809,-75.650056,3105,SOUTH KEYS,OTTAWA,1,72,Very Walkable,2023-02-09 14:48:43.516460,45.3555,-75.6495,87,Very Bikeable
4,Unknown Point Feature,1406364,4,20.875,7.875,7.5,35060870004,ON45340757,35,45.356555,-75.647701,3105,SOUTH KEYS,OTTAWA,1,71,Very Walkable,2023-02-09 14:33:40.950153,45.357,-75.648,87,Very Bikeable
4,Unknown Point Feature,1406334,4,38.3333333333333,14.3333333333333,13.6666666666667,35060869002,ON45340757,35,45.360305,-75.652114,3105,SOUTH KEYS,OTTAWA,1,62,Somewhat Walkable,2023-02-09 14:43:51.380099,45.36,-75.6525,85,Very Bikeable
3,Unknown Point Feature,1406349,3,20.75,5,4.625,35060870002,ON45340757,35,45.357926,-75.645923,3105,SOUTH KEYS,OTTAWA,1,70,Very Walkable,2023-02-09 14:17:16.508949,45.3585,-75.6465,86,Very Bikeable
3,Unknown Point Feature,1406329,3,14.5,6.5,6.5,35060869001,ON45340757,35,45.360484,-75.653816,3105,SOUTH KEYS,OTTAWA,1,63,Somewhat Walkable,2023-02-09 14:29:53.384757,45.36,-75.654,86,Very Bikeable
3,Unknown Point Feature,1406302,3,16.6666666666667,6.83333333333333,6.66666666666667,35060868002,ON45340757,35,45.361741,-75.652667,3105,SOUTH KEYS,OTTAWA,1,56,Somewhat Walkable,2023-02-09 14:40:23.602104,45.3615,-75.6525,82,Very Bikeable
4,Unknown Point Feature,1406323,4,17.625,7.625,7.375,35060868005,ON45340757,35,45.360632,-75.650597,3105,SOUTH KEYS,OTTAWA,1,62,Somewhat Walkable,2023-02-09 14:52:32.101981,45.36,-75.651,86,Very Bikeable
3,Unknown Point Feature,1406340,3,27.5,10,9.66666666666667,35060869003,ON45340757,35,45.357355,-75.650214,3105,SOUTH KEYS,OTTAWA,1,74,Very Walkable,2023-02-09 14:48:21.746796,45.357,-75.6495,87,Very Bikeable
4,Unknown Point Feature,1406500,4,54.2857142857143,29.1428571428571,27.5714285714286,35060872027,ON45340757,35,45.360556,-75.654424,3105,SOUTH KEYS,OTTAWA,1,63,Somewhat Walkable,2023-02-09 14:29:53.384757,45.36,-75.654,86,Very Bikeable
4,Unknown Point Feature,1406510,4,54.2857142857143,29.1428571428571,27.5714285714286,35060872027,ON45340757,35,45.361029,-75.65471,3105,SOUTH KEYS,OTTAWA,1,59,Somewhat Walkable,2023-02-09 14:24:24.313975,45.3615,-75.654,83,Very Bikeable
4,Unknown Point Feature,1406434,4,0.25,0.375,0.075,35060871019,ON45340757,35,45.355344,-75.650867,3105,SOUTH KEYS,OTTAWA,1,78,Very Walkable,2023-02-09 14:53:55.308001,45.3555,-75.651,88,Very Bikeable
3,Unknown Point Feature,1406286,3,0,0.0769230769230769,0.0769230769230769,35060868001,ON45340757,35,45.361038,-75.655703,3105,SOUTH KEYS,OTTAWA,1,60,Somewhat Walkable,2023-02-09 14:16:10.008741,45.3615,-75.6555,85,Very Bikeable
3,Unknown Point Feature,1406325,3,14.5,6.5,6.5,35060869001,ON45340757,35,45.360523,-75.651901,3105,SOUTH KEYS,OTTAWA,1,62,Somewhat Walkable,2023-02-09 14:43:51.380099,45.36,-75.6525,85,Very Bikeable
3,Unknown Point Feature,1406462,3,7.51851851851852,3.62962962962963,3.18518518518519,35060871020,ON45340757,35,45.355455,-75.650743,3105,SOUTH KEYS,OTTAWA,1,78,Very Walkable,2023-02-09 14:53:55.308001,45.3555,-75.651,88,Very Bikeable
4,Unknown Point Feature,1406447,4,0.25,0.375,0.075,35060871019,ON45340757,35,45.354128,-75.649256,3105,SOUTH KEYS,OTTAWA,1,78,Very Walkable,2023-02-09 14:39:57.428066,45.354,-75.6495,87,Very Bikeable
4,Unknown Point Feature,1406353,4,20.75,5,4.625,35060870002,ON45340757,35,45.357171,-75.648243,3105,SOUTH KEYS,OTTAWA,1,71,Very Walkable,2023-02-09 14:33:40.950153,45.357,-75.648,87,Very Bikeable
4,Unknown Point Feature,1406501,4,54.2857142857143,29.1428571428571,27.5714285714286,35060872027,ON45340757,35,45.35679,-75.650028,3105,SOUTH KEYS,OTTAWA,1,74,Very Walkable,2023-02-09 14:48:21.746796,45.357,-75.6495,87,Very Bikeable
4,Unknown Point Feature,1406320,4,17.625,7.625,7.375,35060868005,ON45340757,35,45.36132,-75.650674,3105,SOUTH KEYS,OTTAWA,1,54,Somewhat Walkable,2023-02-09 14:40:45.671073,45.3615,-75.651,83,Very Bikeable
4,Unknown Point Feature,1406369,4,20.875,7.875,7.5,35060870004,ON45340757,35,45.356087,-75.648566,3105,SOUTH KEYS,OTTAWA,1,75,Very Walkable,2023-02-09 14:55:58.964108,45.3555,-75.648,87,Very Bikeable
3,Unknown Point Feature,1406344,3,20.3333333333333,8.16666666666667,7.83333333333333,35060870001,ON45340757,35,45.357267,-75.649691,3105,SOUTH KEYS,OTTAWA,1,74,Very Walkable,2023-02-09 14:48:21.746796,45.357,-75.6495,87,Very Bikeable
3,Unknown Point Feature,1406356,3,20.75,5,4.625,35060870002,ON45340757,35,45.356317,-75.648754,3105,SOUTH KEYS,OTTAWA,1,74,Very Walkable,2023-02-09 14:48:21.746796,45.357,-75.6495,87,Very Bikeable
3,Unknown Point Feature,1406285,3,0,0.0769230769230769,0.0769230769230769,35060868001,ON45340757,35,45.361708,-75.65763,3105,SOUTH KEYS,OTTAWA,1,62,Somewhat Walkable,2023-02-09 14:53:14.883819,45.3615,-75.657,86,Very Bikeable
4,Unknown Point Feature,1406366,4,20.875,7.875,7.5,35060870004,ON45340757,35,45.356634,-75.646177,3105,SOUTH KEYS,OTTAWA,1,69,Somewhat Walkable,2023-02-09 14:17:50.323255,45.357,-75.6465,87,Very Bikeable
3,Unknown Point Feature,1406442,3,0.25,0.375,0.075,35060871019,ON45340757,35,45.353127,-75.648321,3105,SOUTH KEYS,OTTAWA,1,77,Very Walkable,2023-02-09 14:34:05.567096,45.3525,-75.648,86,Very Bikeable
3,Unknown Point Feature,1406476,3,7.51851851851852,3.62962962962963,3.18518518518519,35060871020,ON45340757,35,45.354971,-75.646595,3105,SOUTH KEYS,OTTAWA,1,78,Very Walkable,2023-02-09 14:45:40.798861,45.3555,-75.6465,87,Very Bikeable
